"","REG","PROV","NOME_REGIONE","NOME_PROVINCIA","NOME_COMUNE","COD_PROVCOM","TIPO_COMUNE","CL_ETA","GE","M_15","M_16","M_17","M_18","M_19","M_20","F_15","F_16","F_17","F_18","F_19","F_20","T_15","T_16","T_17","T_18","T_19","T_20"
"1147",3,98,"Lombardia","Lodi","Somaglia",98054,1,15,204,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1148",3,98,"Lombardia","Lodi","Somaglia",98054,1,15,211,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1149",3,98,"Lombardia","Lodi","Somaglia",98054,1,15,313,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1150",3,98,"Lombardia","Lodi","Somaglia",98054,1,15,314,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1151",3,98,"Lombardia","Lodi","Somaglia",98054,1,15,323,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1152",3,98,"Lombardia","Lodi","Somaglia",98054,1,15,326,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1153",3,98,"Lombardia","Lodi","Somaglia",98054,1,15,407,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1154",3,98,"Lombardia","Lodi","Somaglia",98054,1,15,408,0,0,1,0,0,"0",0,0,0,0,1,"0",0,0,1,0,1,"0"
"1155",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,106,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1156",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,110,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1157",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,120,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1158",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,127,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1159",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,203,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1160",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,214,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1161",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,218,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1162",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,222,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1163",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,306,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1164",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,310,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1165",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,313,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1166",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,316,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1167",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,317,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1168",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,321,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1169",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,324,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1170",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,329,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1171",3,98,"Lombardia","Lodi","Somaglia",98054,1,16,331,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1172",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,104,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1173",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,105,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1174",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,116,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1175",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,120,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1176",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,202,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1177",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,212,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1178",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,216,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1179",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,217,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1180",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,227,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1181",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,321,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1182",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,323,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1183",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,325,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1184",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,406,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1185",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,419,0,0,1,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,1,0,1,"n.d."
"1186",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,423,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1187",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,425,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1188",3,98,"Lombardia","Lodi","Somaglia",98054,1,17,430,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1189",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,101,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1190",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,102,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1191",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,108,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1192",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,111,0,0,2,0,0,"0",0,0,0,0,0,"0",0,0,2,0,0,"0"
"1193",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,128,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1194",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,129,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1195",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,130,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1196",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,204,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1197",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,211,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1198",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,214,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1199",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,215,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1200",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,216,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1201",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,219,0,0,0,0,0,"0",0,0,0,1,0,"1",0,0,0,1,0,"1"
"1202",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,222,0,0,1,0,0,"0",0,0,1,0,0,"0",0,0,2,0,0,"0"
"1203",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,228,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1204",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,308,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1205",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,313,0,0,0,0,0,"1",0,1,0,0,0,"0",0,1,0,0,0,"1"
"1206",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,314,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1207",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,315,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1208",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,320,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1209",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,322,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1210",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,329,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1211",3,98,"Lombardia","Lodi","Somaglia",98054,1,18,408,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1212",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,113,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1213",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,129,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1214",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,227,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1215",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,312,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1216",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,314,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1217",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,321,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1218",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,328,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1219",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,330,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1220",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,406,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1221",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,410,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1222",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,421,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1223",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,423,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"1224",3,98,"Lombardia","Lodi","Somaglia",98054,1,19,424,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1225",3,98,"Lombardia","Lodi","Somaglia",98054,1,20,115,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1226",3,98,"Lombardia","Lodi","Somaglia",98054,1,20,120,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1227",3,98,"Lombardia","Lodi","Somaglia",98054,1,20,129,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1228",3,98,"Lombardia","Lodi","Somaglia",98054,1,20,211,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1229",3,98,"Lombardia","Lodi","Somaglia",98054,1,20,321,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1230",3,98,"Lombardia","Lodi","Somaglia",98054,1,20,415,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1231",3,98,"Lombardia","Lodi","Somaglia",98054,1,21,416,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1232",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,13,330,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1233",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,15,110,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1234",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,16,417,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1235",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,17,203,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1236",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,17,327,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1237",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,18,116,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1238",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,18,205,0,0,0,1,0,"0",0,1,0,0,0,"0",0,1,0,1,0,"0"
"1239",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,18,207,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1240",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,18,314,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1241",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,19,309,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1242",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,19,316,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1243",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,19,412,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1244",3,98,"Lombardia","Lodi","Terranova dei Passerini",98057,1,20,103,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1245",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,10,307,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1246",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,14,223,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1247",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,14,308,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1248",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,14,329,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1249",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,15,407,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1250",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,15,418,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1251",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,15,421,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1252",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,16,108,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1253",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,16,109,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1254",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,16,216,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1255",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,16,304,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1256",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,16,313,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1257",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,17,110,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1258",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,17,127,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1259",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,17,204,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1260",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,17,302,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1261",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,17,306,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1262",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,17,325,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1263",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,18,107,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1264",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,18,114,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1265",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,18,115,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1266",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,18,119,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1267",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,18,304,0,0,0,0,0,"1",0,0,1,0,0,"0",0,0,1,0,0,"1"
"1268",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,18,425,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1269",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,18,430,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1270",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,19,126,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1271",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,19,128,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1272",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,19,321,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1273",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,19,427,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1274",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,20,110,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1275",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,20,114,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1276",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,20,228,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1277",3,98,"Lombardia","Lodi","Castelgerundo",98062,1,20,422,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
